restaurant_id|name|rank|address|phone|avg_price|url
d17417884|Quore Italiano Piazza XXIV Maggio|3.0|Piazza Ventiquattro Maggio 4, 20123 Milano Italia|+390236686880|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d17417884-Reviews-Quore_Italiano_Piazza_XXIV_Maggio-Milan_Lombardy.html
d23848114|RONIN ROBATA|3.0|Via Vittorio Alfieri 17, 20154 Milano Italia|+390289367101|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d23848114-Reviews-RONIN_ROBATA-Milan_Lombardy.html
d7733287|Radicetonda|3.0|Piazza Bruno Buozzi 5, 20135 Milano Italia|+390236736669|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7733287-Reviews-Radicetonda-Milan_Lombardy.html
d13198198|Long - Bistrot & Sushi Cocktail Bar|3.0|Corso Luigi Manusardi 3 Milano Darsena - Piazza 24 Maggio - Porta Genova - Porta Ticinese, 20136 Milano Italia|+390287242326|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13198198-Reviews-Long_Bistrot_Sushi_Cocktail_Bar-Milan_Lombardy.html
d7990878|Il Papavero|3.0|Via Felice Venosta 23, 20143 Milano Italia|+390239665195|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7990878-Reviews-Il_Papavero-Milan_Lombardy.html
d2260819|La Pergola|3.0|Via Gallarate 411, 20151 Milano Italia|+390238101752|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2260819-Reviews-La_Pergola-Milan_Lombardy.html
d11637366|Cascina Bellaria|3.0|Via Cascina Bellaria 90, 20153 Milano Italia|+390248206551|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d11637366-Reviews-Cascina_Bellaria-Milan_Lombardy.html
d8009095|Bar Bianco|3.0|Via Palestro 24 Giardini Pubblici Indro Montanelli, 20121 Milano Italia|+390229523354|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8009095-Reviews-Bar_Bianco-Milan_Lombardy.html
d8462978|Cimmino 104|3.0|Corso Giuseppe Garibaldi 104, 20121 Milano Italia|+3907992871215|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8462978-Reviews-Cimmino_104-Milan_Lombardy.html
d716400|Savini Caffè|3.0|Via Ugo Foscolo, 5 Galleria Vittorio Emanuele II, 20121 Milano Italia|+390272003433|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d716400-Reviews-Savini_Caffe-Milan_Lombardy.html
d23902051|Crazy Pizza Milan|3.0|Via Varese, 1, 20121 Milano Italia|+390254076604|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d23902051-Reviews-Crazy_Pizza_Milan-Milan_Lombardy.html
d3213764|Bar Duomo Milano|3.0|Piazza del Duomo 120, 20121 Milano Italia|+390289070914|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3213764-Reviews-Bar_Duomo_Milano-Milan_Lombardy.html
d1370597|Ciu's|3.0|Via Gaspare Spontini 6, 20131 Milano Italia|+390229539907|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1370597-Reviews-Ciu_s-Milan_Lombardy.html
d2586921|Crocetta|3.0|Via Mercato 24, 20121 Milano Italia|+3902875923|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2586921-Reviews-Crocetta-Milan_Lombardy.html
d6216730|Dolce E Salato|3.0|Via Kuliscioff, 2, 20152 Milano Italia|+390248338280|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d6216730-Reviews-Dolce_E_Salato-Milan_Lombardy.html
d1945443|Al Galileo|3.0|Via Galilei Galileo, 14, 20124 Milano Italia|+390236561000|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1945443-Reviews-AL_GALILEO_Ristorante_Pizzeria-Milan_Lombardy.html
d13223098|That's Vapore City life|3.0|Piazza Tre Torri City Life, 20145 Milano Italia|+39024811918|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13223098-Reviews-That_s_Vapore_City_life-Milan_Lombardy.html
d11812617|Ristorante Lupo di Mare|3.0|Piazzale Governo Provvisorio 4, 20127 Milano Italia|Sitoweb|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d11812617-Reviews-Ristorante_Lupo_di_Mare-Milan_Lombardy.html
d8493669|Ristorante Guantanamera|3.0|Via Lodovico Il Moro 131, 20142 Milano Italia|+393351639996|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8493669-Reviews-Ristorante_Guantanamera-Milan_Lombardy.html
d8142497|Trattoria Di Betti|3.0|Via Ugo Betti 46C, 20151 Milano Italia|+390239529562|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8142497-Reviews-Trattoria_Di_Betti-Milan_Lombardy.html
d7807926|Heineken Beer Corner|3.0|Viale Sarca, 337 Bicocca VIllage, 20126 Milano Italia|+390239669904|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7807926-Reviews-Heineken_Beer_Corner-Milan_Lombardy.html
d3978389|Vineria di Via Stradella|3.0|Via Stredella 4/A, Milano Italia|+390289076506|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3978389-Reviews-Vineria_di_via_stradella_milano-Milan_Lombardy.html
d21299723|Wagamama|3.0|Piazza Tre Torri 1, 20145 Milano Italia|+390248029431|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d21299723-Reviews-Wagamama-Milan_Lombardy.html
d2312907|Nuova Positano|3.0|Viale Monza 154 Metropolitana rossa Gorla, 20127 Milano Italia|+390225714407|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2312907-Reviews-Nuova_Positano-Milan_Lombardy.html
d4838933|Ristorante Pizzeria AL PORTICO|3.0|Via Pietro Nenni 5, 20128 Milano Italia|+390226305091|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4838933-Reviews-Ristorante_Pizzeria_AL_PORTICO-Milan_Lombardy.html
d4074869|Gogol' Ostello|3.0|Via Chieti 1 angolo via Piero della Francesca, 20154 Milano Italia|Sitoweb|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4074869-Reviews-Gogol_Ostello-Milan_Lombardy.html
d2346997|Il Tasca Milano|3.0|Corso di Porta Ticinese, 14, 20123 Milano Italia|+39028376915|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2346997-Reviews-Il_Tasca-Milan_Lombardy.html
d3700723|Spontini - Cenisio|3.0|Via Cenisio 37 Angolo Piazza Diocleziano, 20154 Milano Italia|+390234593686|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3700723-Reviews-Spontini_Cenisio-Milan_Lombardy.html
d7039108|California Bakery (Garibaldi)|3.0|Corso Giuseppe Garibaldi 89, 20121 Milano Italia|+390239811750|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7039108-Reviews-California_Bakery_Garibaldi-Milan_Lombardy.html
d4788140|Il Mago di Oz|3.0|via Ozanam, 15, Milano Italia|+390220520243|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4788140-Reviews-Il_Mago_di_Oz-Milan_Lombardy.html
d1909724|Kazan Japanese Restaurant|3.0|Viale Tunisia 6, 20124 Milano Italia|+390229407623|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1909724-Reviews-Kazan_Japanese_Restaurant-Milan_Lombardy.html
d3947098|Virgin Active Café|3.0|Via Tocqueville 9, 20154 Milano Italia|+390284927861|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3947098-Reviews-Virgin_Active_Cafe-Milan_Lombardy.html
d23787737|La Filetteria Italiana Bullona|3.0|Via Piero della Francesca, 56, 20154 Milano Italia|+393488395423|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d23787737-Reviews-La_Filetteria_Italiana_Bullona-Milan_Lombardy.html
d1012032|Cizru|3.0|Via Francesco Ferrucci 16, 20145 Milano Italia|+39023451654|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1012032-Reviews-Cizru-Milan_Lombardy.html
d2289774|Bar Trattoria Victoire|3.0|Viale Molise 61, 20137 Milano Italia|+390255195935|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2289774-Reviews-Bar_Trattoria_Victoire-Milan_Lombardy.html
d3507198|La Brusada|3.0|Via Vallazze 62, 20131 Milano Italia|+39022666366|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3507198-Reviews-La_Brusada-Milan_Lombardy.html
d5850918|Mister Pizza|3.0|via Tito Livio 7, 20137 Milano Italia|+390289771773|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d5850918-Reviews-Mister_Pizza-Milan_Lombardy.html
d6196887|Good Morning Caffè Milano|3.0|Corso Italia 31, 20122 Milano Italia|+393921942594|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d6196887-Reviews-Good_Morning_Caffe_Milano-Milan_Lombardy.html
d23756383|Barbacoa Milano|3.0|Via Scipio Slataper 19, 20125 Milano Italia|+39026883883|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d23756383-Reviews-Barbacoa_Milano-Milan_Lombardy.html
d23743354|Fairouz|3.0|Via Emilio Cornalia 12, 20124 Milano Italia|+390291552067|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d23743354-Reviews-Fairouz-Milan_Lombardy.html
d2529654|Trattoria Novelli|3.0|Via Padova 344, 20132 Milano Italia|+390227207769|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2529654-Reviews-Trattoria_Novelli-Milan_Lombardy.html
d14783003|The Stage Cafe|3.0|piazza Gae Aulenti 4 Zona Porta Garibaldi, Corso Como, 20154 Milano Italia|+390263793539|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d14783003-Reviews-The_Stage_Cafe-Milan_Lombardy.html
d3983004|La Marina|3.0|Via Lodovico Il Moro 55, 20143 Milano Italia|+390289123908|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3983004-Reviews-La_Marina-Milan_Lombardy.html
d13859841|Ciccio Pizza|3.0|Viale Umbria 64, 20135 Milano Italia|+390282874000|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13859841-Reviews-Ciccio_Pizza-Milan_Lombardy.html
d4454456|Pizzeria la Grotta|3.0|Via Legnone 73 20100, 20158 Milano Italia|+390266806917|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4454456-Reviews-Pizzeria_la_Grotta-Milan_Lombardy.html
d2427283|Le Cose Particolari|3.0|Via Gianfranco Zuretti 25, 20125 Milano Italia|+390245485328|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2427283-Reviews-Le_Cose_Particolari-Milan_Lombardy.html
d8339602|McDonald's|3.0|Via Novara 83, 20153 Milano Italia|+390233005450|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8339602-Reviews-McDonald_s-Milan_Lombardy.html
d3932662|Dolly Bar|3.0|6 Viale Vittorio Veneto 20124, Milano Italia|+390229521521|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3932662-Reviews-Dolly_Bar-Milan_Lombardy.html
d13128374|Sushi Kiki|3.0|Via Generale Gustavo Fara 12, 20124 Milano Italia|+390267074212|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13128374-Reviews-Sushi_Kiki-Milan_Lombardy.html
d2692777|New Art Cafe|3.0|Via Brera 23, 20121 Milano Italia|+390272080518|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2692777-Reviews-New_Art_Cafe-Milan_Lombardy.html
d5029026|Shine Lounge Bar|3.0|Via Pier Capponi, Milano Italia|+390224168626|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d5029026-Reviews-Shine_Lounge_Bar-Milan_Lombardy.html
d13198252|Ye's Food Viale Campania|3.0|Viale Campania 40, 20133 Milano Italia|+393393136995|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13198252-Reviews-Ye_s_Food_Viale_Campania-Milan_Lombardy.html
d14188965|Le 4 Ancore|3.0|Viale Certosa, 298, 20156 Milano Italia|+390238005680|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d14188965-Reviews-Le_4_Ancore-Milan_Lombardy.html
d2054734|Living Liqueurs & Delights|3.0|Piazza Sempione 2, 20154 Milano Italia|+390233100824|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2054734-Reviews-Living_Liqueurs_Delights-Milan_Lombardy.html
d4101322|Ristorante Al 27 Pizzeria|3.0|Via Eritrea 27, 20157 Milano Italia|+390239007328|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4101322-Reviews-Ristorante_Al_27_Pizzeria-Milan_Lombardy.html
d7621885|Milanese Caffé|3.0|Piazza Cavour 3, 20121 Milano Italia|+39026555729|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7621885-Reviews-Milanese_Cafe-Milan_Lombardy.html
d9974250|Al 20|3.0|Via Tibullo 18, 20151 Milano Italia|+390223170804|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d9974250-Reviews-Al_20-Milan_Lombardy.html
d8039243|Pandenus la Foppa|3.0|Largo la Foppa 2, 20121 Milano Italia|+390265560824|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8039243-Reviews-Pandenus_la_Foppa-Milan_Lombardy.html
d4473794|Di base si mangia - Bocciofila Caccialanza di via Padova|3.0|Via Padova 91, 20127 Milano Italia|+39022826059|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4473794-Reviews-Di_base_si_mangia_Bocciofila_Caccialanza_di_via_Padova-Milan_Lombardy.html
d6868893|Gran Caffè Visconteo|3.0|Via Orefici 2, 20123 Milano Italia|+3908052556|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d6868893-Reviews-Gran_Caffe_Visconteo-Milan_Lombardy.html
d13384656|Bistrot Glorious Café|3.0|Piazza San Babila, 20122 Milano Italia|+3902538160033|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13384656-Reviews-Bistrot_Glorius_Cafe-Milan_Lombardy.html
d6105641|Charlie Brown|3.0|Via Spartaco 37, 20135 Milano Italia|+390255010609|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d6105641-Reviews-Charlie_Brown-Milan_Lombardy.html
d7370859|Bar dell'Universita|3.0|Via Larga 6/8, 20122 Milano Italia|+390280500404|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7370859-Reviews-Bar_dell_Universita-Milan_Lombardy.html
d7591537|Tropical Island|3.0|Bastioni Di Pta Venezia 2 Entrata Parco Da Pzza Oberdan, 20121 Milano Italia|+390229511599|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7591537-Reviews-Tropical_Island-Milan_Lombardy.html
d4243375|Centrale Turkish Kebap Dorbubir|3.0|Piazza Duca d'Aosta 12, 20124 Milano Italia|+390266989365|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4243375-Reviews-Centrale_Turkish_Kebap_Dorbubir-Milan_Lombardy.html
d7695585|Hongxin|3.0|Via Vallazze 103, 20131 Milano Italia|+390236531709|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7695585-Reviews-Hongxin-Milan_Lombardy.html
d7315088|Amor di Patata|3.0|Piazzale Stazione Porta Genova 2, 20144 Milano Italia|+393409525785|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7315088-Reviews-Amor_di_Patata-Milan_Lombardy.html
d3191745|Re Artù Cafè|3.0|Corso Lodi, 52, 20139 Milano Italia|+390257404427|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3191745-Reviews-Re_Artu_Cafe-Milan_Lombardy.html
d19098643|La Birreria Italiana Milano Piero della Francesca|3.0|Via Piero della Francesca, 12 Incrocio con Via Saronno, Milano Italia|+390209963506|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d19098643-Reviews-La_Birreria_Italiana_Milano_Piero_della_Francesca-Milan_Lombardy.html
d2024286|Il Mago|2.5|Via Giuseppe Ripamonti 184, 20141 Milano Italia|+3902536254|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2024286-Reviews-Il_Mago-Milan_Lombardy.html
d3223245|Sen Sushi|3.0|Via Chiese 60 c/o Bicocca Village, 20126 Milano Italia|+390264100789|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3223245-Reviews-Sen_Sushi-Milan_Lombardy.html
d7185242|king's pub|3.0|Via Alzaia Naviglio Pavese, no 8, 20143 Milano Italia|+39028361264|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7185242-Reviews-King_s_Pub-Milan_Lombardy.html
d21283422|Yspanico|3.0|Corso Giuseppe Garibaldi 108, 20121 Milano Italia|+390209954553|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d21283422-Reviews-Yspanico-Milan_Lombardy.html
d13131754|Al Magna Magna|3.0|Via Sandro Botticelli 2, 20133 Milano Italia|+390270001603|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13131754-Reviews-Al_Magna_Magna-Milan_Lombardy.html
d13277244|L'Antica Pizzeria da Michele|3.0|Piazza della Repubblica 27, 20124 Milano Italia|+390266711538|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13277244-Reviews-L_Antica_Pizzeria_da_Michele-Milan_Lombardy.html
d4994369|La Coloniale Degustazione Vini|3.0|Corso Genova, Milano Italia|+390258102346|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4994369-Reviews-La_Coloniale_Degustazione_Vini-Milan_Lombardy.html
d2299633|Ristorante La Svolta|3.0|Via Jacopo della Quercia 20, 20149 Milano Italia|+390243513176|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2299633-Reviews-Ristorante_La_Svolta-Milan_Lombardy.html
d6376094|Crocetta Panini d'Autore 1982 - Porta Romana|3.0|Corso di Porta Romana 67, 20122 Milano Italia|+39025450228|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d6376094-Reviews-Crocetta_Panini_d_Autore_1982_Porta_Romana-Milan_Lombardy.html
d10770986|Mare Culturale Urbano|3.0|Via Giuseppe Gabetti, 15 Cascina Torrette, 20147 Milano Italia|+393318134754|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d10770986-Reviews-Mare_Culturale_Urbano-Milan_Lombardy.html
d6586489|Boccascena Cafe'|3.0|Corso Magenta 24, 20123 Milano Italia|+393929243823|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d6586489-Reviews-Boccascena_Cafe-Milan_Lombardy.html
d3442509|Ristorante della Balera dell'Ortica|3.0|Via Giovanni Antonio Amadeo 78, 20134 Milano Italia|+390270128680|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3442509-Reviews-Ristorante_della_Balera_dell_Ortica-Milan_Lombardy.html
d13108922|Giacomo Rosticceria|3.0|Via Pasquale Sottocorno 36, 20129 Milano Italia|+390236709354|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13108922-Reviews-Giacomo_Rosticceria-Milan_Lombardy.html
d6364161|Pizzeria Italia 1 n2|3.0|Viale Bligny 24, 20136 Milano Italia|+390232960894|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d6364161-Reviews-Pizzeria_Italia_1_n2-Milan_Lombardy.html
d13287896|Domino's Pizza|3.0|Via Emilio de Marchi 3, 20125 Milano Italia|+390235941419|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13287896-Reviews-Domino_s_Pizza-Milan_Lombardy.html
d2468197|Meat Grill Food|3.0|Via Santa Radegonda 11, 20121 Milano Italia|+390272021667|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2468197-Reviews-Meat_Grill_Food-Milan_Lombardy.html
d15094753|Burgez|3.0|Via Carmagnola 8, 20159 Milano Italia|Sitoweb|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d15094753-Reviews-Burgez-Milan_Lombardy.html
d2320337|Pazzeria|3.0|Viale Caterina da Forlì angolo Piazza Bande Nere, Milano Italia|+390293882397|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2320337-Reviews-Pazzeria-Milan_Lombardy.html
d6826722|The Old Fashion Cafe|3.0|Viale Emilio Alemagna 6, 20121 Milano Italia|+39028056231|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d6826722-Reviews-The_Old_Fashion_Cafe-Milan_Lombardy.html
d11879746|La Paranza|3.0|Viale Sarca Corner Via Chiese, Bicocca Village, 20126 Milano Italia|+390266106873|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d11879746-Reviews-La_Paranza-Milan_Lombardy.html
d13152078|Mon Amour|3.0|Via della Chiesa Rossa 111, 20142 Milano Italia|+393270509438|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13152078-Reviews-Mon_Amour-Milan_Lombardy.html
d1024678|Caffè Spadari|3.0|Via Spadari 13 Via Cesare Cantù, 20123 Milano Italia|+39028052642|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1024678-Reviews-Caffe_Spadari-Milan_Lombardy.html
d4055888|Zhao Long|3.0|Via Bassini, 20133 Milano Italia|+39022363625|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4055888-Reviews-Zhao_Long-Milan_Lombardy.html
d7893423|Duomo 21|3.0|Piazza Duomo, 21 Primo Piano, 20121 Milano Italia|+390247755459|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7893423-Reviews-Duomo_21-Milan_Lombardy.html
d10085348|Brera Milano Marsala|3.0|Via Marsala 2, 20121 Milano Italia|+390265560297|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d10085348-Reviews-Brera_Milano-Milan_Lombardy.html
d8339902|Ortica 27|3.0|Via Ortica 27 Lambrate, 20134 Milano Italia|+390273954823|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8339902-Reviews-Ortica_27-Milan_Lombardy.html
d1574808|Grani & Braci|3.0|via Carlo Farini angolo Via Ferrari, 20154 Milano Italia|+390236637422|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1574808-Reviews-Grani_Braci-Milan_Lombardy.html
d11957755|Spontini - Darsena|3.0|Via Vigevano 1 Darsena, 20144 Milano Italia|+390225061351|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d11957755-Reviews-Spontini_Darsena-Milan_Lombardy.html
d4208306|Tokyo Nomi|3.0|Via Novara, 123, 20153 Milano Italia|+39024522586|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4208306-Reviews-Tokyo_Nomi-Milan_Lombardy.html
d4176631|Pesce Ubriaco|3.0|Via Melzo 28 Porta Venezia, 20129 Milano Italia|+390229524237|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4176631-Reviews-Pesce_Ubriaco-Milan_Lombardy.html
d8506389|Panetteria Pattini|3.0|corso Garibaldi, 93, Milano Italia|+39026554960|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8506389-Reviews-Panetteria_Pattini-Milan_Lombardy.html
d3838274|Balubà|3.0|Via Carlo Foldi 1, 20135 Milano Italia|+390292888379|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3838274-Reviews-Baluba-Milan_Lombardy.html
d8705200|McDonald’s|3.0|Passaggio Duomo 2 Piazza Duomo, 20123 Milano Italia|+390286997265|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8705200-Reviews-McDonald_s-Milan_Lombardy.html
d21261663|La Filetteria Italiana Marghera|3.0|Via Marghera, 43, 20149 Milano Italia|+39024987550|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d21261663-Reviews-La_Filetteria_Italiana_Marghera-Milan_Lombardy.html
d10024118|Niro Meet Bar|3.0|Via Nirone 7, 20123 Milano Italia|+390289092743|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d10024118-Reviews-Niro_Meet_Bar-Milan_Lombardy.html
d1887491|Elettrauto Cadore|3.0|Via Giacomo Pinaroli 3 Angolo via cadore, 20135 Milano Italia|+390255191781|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1887491-Reviews-Elettrauto_Cadore-Milan_Lombardy.html
d5489796|Eppol|3.0|Via Marcello Malpighi 7, 20129 Milano Italia|+393517963127|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d5489796-Reviews-Eppol-Milan_Lombardy.html
d1817104|New York Lounge|3.0|Via Fabio Filzi 33, 20124 Milano Italia|+390266711225|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1817104-Reviews-New_York_Lounge-Milan_Lombardy.html
d8730850|Spontini|3.0|Piazza Duca D'Aosta 8, 20124 Milano Italia|+390225061303|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8730850-Reviews-Spontini-Milan_Lombardy.html
d5862026|Il Giardino Della Birra 2|3.0|Via Matteo Maria Boiardo 35, 20127 Milano Italia|+390226117180|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d5862026-Reviews-Il_Giardino_Della_Birra_2-Milan_Lombardy.html
d15238032|Champagne Socialist|3.0|Via Lecco 1/A, 20124 Milano Italia|+39022047295|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d15238032-Reviews-Champagne_Socialist-Milan_Lombardy.html
d6404791|Chicken&Chicken|3.0|Via Carlo Farini 74, 20159 Milano Italia|+39026887056|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d6404791-Reviews-Chicken_Chicken-Milan_Lombardy.html
d12856986|Ristorante Yama|3.0|Corso Lodi 93, 20139 Milano Italia|+390236517104|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d12856986-Reviews-Ristorante_Yama-Milan_Lombardy.html
d3625247|Old Wild West|3.0|Corso Sempione, 3, 20145 Milano Italia|+390233605055|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3625247-Reviews-Old_Wild_West-Milan_Lombardy.html
d15344324|Zero 21 Brera|3.0|Corso Garibaldi, 34, 20121 Milano Italia|+390236680798|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d15344324-Reviews-Zero_21_Brera-Milan_Lombardy.html
d4975377|Il Wok Odoroki|3.0|Piazza Duca d’Aosta, 1 Stazione di Milano Centrale, 20124 Milano Italia|+39026705743|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4975377-Reviews-Il_Wok_Odoroki-Milan_Lombardy.html
d5892058|BURGERAMA|3.0|Alzaia Naviglio Pavese 8, 20143 Milano Italia|+39028361264|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d5892058-Reviews-BURGERAMA-Milan_Lombardy.html
d7285124|Gran Caffe Visconteo|3.0|Piazza del Duomo 17, 20121 Milano Italia|+39028052556|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7285124-Reviews-Gran_Caffe_Visconteo-Milan_Lombardy.html
d2142329|N'ombra de vin|3.0|Via San Marco 2, 20121 Milano Italia|+39026599650|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2142329-Reviews-N_ombra_de_Vin-Milan_Lombardy.html
d1627392|Il Giardino Della Birra 2|3.0|Via Gerolamo Rovetta 17 Angolo via boiardo, 20127 Milano Italia|+390226117180|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1627392-Reviews-Il_Giardino_Della_Birra_2-Milan_Lombardy.html
d3600843|Nico Quick Bite|3.0|Via Napo Torriani 29, 20124 Milano Italia|+390266987791|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3600843-Reviews-Nico_Quick_Bite-Milan_Lombardy.html
